Program_Combo,ID,Count
"A10100 - Associate in Arts, A55180 - Criminal Justice Technology, C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert","[2242500.0, 2837008.0, 2860346.0, 2893029.0, 2951025.0, 2969018.0, 2983299.0, 2986853.0]",8
"A10300H - A10300H (DH), A10400 - Associate in Science","[2665580.0, 2675913.0, 2850528.0, 2925840.0, 2938398.0, 2981545.0, 2989270.0, 3003700.0]",8
"A25590C - Information Technology/Computer Programming & Development, A25590S - Information Technology/Systems Security & Analysis","[2783396.0, 2875528.0, 2939004.0, 2941169.0, 2944178.0, 2967502.0, 2972056.0, 2978405.0]",8
"C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C6 - Medical Office Administration/Electronic Billing Spec Cert, C25310C7 - Medical Office Administration/Healthcare Doucment Spec Cert","[2473892.0, 2528956.0, 2609286.0, 2746281.0, 2825779.0, 2890984.0, 2959120.0, 2963926.0]",8
"A10300 - Associate in General Education, A10300H - A10300H (PHARM)","[2641209.0, 2829155.0, 2850987.0, 2898951.0, 2988366.0, 3006341.0, 3008812.0, 3010451.0]",8
"A25450P - Simulation and Game Development/Game &Interactive Programmer, C25450C1 - Simulation and Game Development/Sgd Basics Certificate, C25450C3 - Simulation and Game Development/Sg Programming Cert","[2917313.0, 2947134.0, 2958529.0, 2960388.0, 2990286.0, 3004789.0, 3008003.0, 3011411.0]",8
"C55240H1 - Fire Protection Technology/Fire Protection Tech Certificate, C55240H2 - Fire Protection Technology/Fundamentals of Arson Certificate","[2988446.0, 3003792.0, 3004333.0, 3006878.0, 3007221.0, 3011698.0, 3012246.0]",7
"C60130C2 - Collision Repair and Refinishing Technology/Estimating Cert, C60130C3 - Collision Repair & Ref/Non-Structural & Refinishing Cert., C60130C4 - Collision Repair and Refinishing Technology/Structural Cert, C60130C5 - Basic Collision Repair & Refinishing Technology Certificate, D60130D1 - Collision Repair and Refinishing Technology Diploma","[2525529.0, 2639638.0, 2698435.0, 2735526.0, 2901549.0, 2968145.0, 2976450.0]",7
"A55180 - Criminal Justice Technology, A5518C - Criminal Justice Technology Forensic Science, C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert","[1225761.0, 1494148.0, 2624849.0, 2788469.0, 2998428.0, 3002888.0, 3003386.0]",7
"A10100 - Associate in Arts, A55150 - Culinary Arts","[2873711.0, 2964917.0, 2966131.0, 2967532.0, 2986666.0, 2988693.0, 2991920.0]",7
"A10100 - Associate in Arts, A25590S - Information Technology/Systems Security & Analysis","[2895441.0, 2943832.0, 2965023.0, 2969074.0, 2986962.0, 3008130.0, 3009028.0]",7
"C25120C10 - Business Administration /Business Foundations Certificate, C25120C13 - Business Administration /E-Marketing Certificate, C25120C14 - Business Administration /Sales and Customer Service Cert","[517461.0, 1111357.0, 2728110.0, 2846505.0, 2907744.0, 2919745.0, 2944850.0]",7
"A55220C - Early Childhood Education/Non_Teaching Licensure Transfer, C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat","[330752.0, 1304965.0, 2524517.0, 2578368.0, 2754761.0, 2940993.0, 3005254.0]",7
"A10100 - Associate in Arts, A10300HS - Associate in General Education/Human Service Technology","[2564338.0, 2783116.0, 2886787.0, 2963865.0, 2970052.0, 2984799.0, 3002769.0]",7
"A10100 - Associate in Arts, A25120G - Business Administration /General Business Administration, C25120C10 - Business Administration /Business Foundations Certificate, C25120C11 - Business Administration/Small Business Operations Cert, C25120C22 - Business Administration /Leadership and Mgt Certificate, C25120C9 - Business Administration /Organizational Leadership Cert","[2549461.0, 2909089.0, 2944068.0, 2967483.0, 2985316.0, 2986983.0, 2988900.0]",7
"A25590C - Information Technology/Computer Programming & Development, C25590C1 - Information Technology/Java Programming Certificate, C25590C18 - Information Technology Basics Certificate, C25590C2 - Information Technology/C# Programming Certificate, C25590C20 - Information Technology/Python Programming Certificate, C25590C27 - Information Technology/Intro To iOS Devel Using Swift Cert, C25590C3 - Information Technology/Mobile Application Development Cert, C25590C5 - Information Technology/Database Programming Certificate","[2673222.0, 2817827.0, 2929394.0, 2945463.0, 2962228.0, 2984837.0, 2997896.0]",7
"A55260 - Funeral Service Education, D55260 - Funeral Service Education/NC Funeral Director","[2821915.0, 2928880.0, 2949854.0, 2955889.0, 2972711.0, 2981091.0, 2997454.0]",7
"A10300H - A10300H (CSP), C45180 - Central Sterile Processing (Certificate)","[845649.0, 1532173.0, 2677526.0, 2867513.0, 2870306.0, 2893945.0, 2912605.0]",7
"A10100 - Associate in Arts, A60160 - Automotive Systems Technology, C60160C6 - Automotive Systems Technology/Maint & Light Repair I Cert, C60160C7 - Automotive Systems Technology/Maint & Light Repair II Cert","[2534730.0, 2901279.0, 2942056.0, 2944771.0, 2977294.0, 3001514.0, 3007023.0]",7
"A10300H - A10300H (RAD), A10400 - Associate in Science","[2639470.0, 2836332.0, 2842635.0, 2924151.0, 2977804.0, 2984154.0]",6
"C25200C1 - Healthcare Management Technology/HC Access Cust Serv Sp Cert, C25200C2 - Healthcare Management Technology/HC Access Financial Sp Cert","[371744.0, 445983.0, 2539405.0, 2747879.0, 2850796.0, 2961657.0]",6
"A60130 - Collision Repair and Refinishing Technology, C60130C2 - Collision Repair and Refinishing Technology/Estimating Cert, C60130C3 - Collision Repair & Ref/Non-Structural & Refinishing Cert., C60130C4 - Collision Repair and Refinishing Technology/Structural Cert, D60130D1 - Collision Repair and Refinishing Technology Diploma","[1263453.0, 2678224.0, 2897001.0, 2939915.0, 2991846.0, 3001300.0]",6
"A10300H - A10300H (PTA), A45630 - Health and Fitness Science","[2788929.0, 2939742.0, 2961856.0, 2981404.0, 2983133.0, 2993272.0]",6
"C25590C2 - Information Technology/C# Programming Certificate, C25590C27 - Information Technology/Intro To iOS Devel Using Swift Cert, C25590C3 - Information Technology/Mobile Application Development Cert","[2605575.0, 2648472.0, 2916731.0, 2951455.0, 2952852.0, 2957830.0]",6
"C55220C2 - Early Childhood Education/Child Care Development Certificate, C55220C3 - Early Childhood Education/Child Care Professional Certificat, C55290 - Infant/Toddler Care (Certificate), C55860 - Early Childhood Preschool","[1338917.0, 2522281.0, 2581539.0, 2857125.0, 2893631.0, 2948691.0]",6
"A10400 - Associate in Science, A45670 - Polysomnography","[2779756.0, 2804021.0, 2818096.0, 2845045.0, 2969285.0, 2973220.0]",6
"A25590I - Information Technology/User Interface and Experience Design, C25590C32 - Information Technology/UI-UX Certificate","[2677581.0, 2765019.0, 2808668.0, 2940159.0, 2966353.0, 2997013.0]",6
"A40140 - Civil Engineering Technology, A40420 - Geomatics Technology","[2869837.0, 2887583.0, 2915393.0, 2922685.0, 2946527.0, 2987924.0]",6
"A25310E - Medical Office Administration/Elec Health Records Specialist, C25310C5 - Medical Office Administration/Patient Services Rep Cert, C25310C6 - Medical Office Administration/Electronic Billing Spec Cert, C25310C7 - Medical Office Administration/Healthcare Doucment Spec Cert","[2575589.0, 2662160.0, 2867291.0, 2880623.0, 2961877.0, 2982682.0]",6
"A25370L - Office Management/Legal Office, C25370C1 - Office Management/Basic Office Management Certificate","[1570094.0, 1686234.0, 2946057.0, 2960312.0, 2996692.0, 3018263.0]",6
"A10300H - A10300H (PTA), A10400 - Associate in Science","[2815726.0, 2846774.0, 2963529.0, 2976561.0, 2991968.0, 2998574.0]",6
"A10300 - Associate in General Education, A55140 - Cosmetology","[2866135.0, 2953359.0, 2974223.0, 2978944.0, 2980584.0, 2983236.0]",6
"A55180 - Criminal Justice Technology, C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert","[846554.0, 1494041.0, 2747164.0, 2754053.0, 2900930.0, 2932155.0]",6
"A10300 - Associate in General Education, A10300H - A10300H (DA)","[1341750.0, 2775116.0, 2852489.0, 2891211.0, 2978703.0, 3011504.0]",6
"A10300 - Associate in General Education, A55260 - Funeral Service Education","[2868902.0, 2887350.0, 2936638.0, 2938179.0, 2952084.0, 2955673.0]",6
"A10100 - Associate in Arts, A30100 - Graphic Design, C30100C1 - Graphic Design/Digital Graphic Certificate, C30100C2 - Graphic Design/Graphic Design Basics Certificate, C30100C4 - Graphic DesignAdobe Applications Certificate, C30100C5 - Graphic Design/Digital Illustration Certificate, C30100C6 - Graphic Design/Illustration Basics Certificate","[2598537.0, 2872803.0, 2929453.0, 2952582.0, 2965951.0, 2979223.0]",6
"A55180 - Criminal Justice Technology, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert","[2728593.0, 2927419.0, 2939412.0, 2952630.0, 2974019.0, 2974158.0]",6
"A10300HS - Associate in General Education/Human Service Technology, A25490 - Entrepreneurship","[2976715.0, 2993347.0, 3003808.0, 3013999.0, 3014131.0]",5
"A10300H - A10300H (RAD), A1030N - Associate in General Education-Nursing","[813247.0, 2789654.0, 2981431.0, 2986696.0, 3007925.0]",5
"A55220B - Early Childhood Education/B-K Licensure Transfer, C55850 - Early Childhood Administration","[2829383.0, 2940324.0, 2943747.0, 2967119.0, 2978425.0]",5
"A55150 - Culinary Arts, C55150C3 - Culinary Arts/Demi-Chef Certificate","[2555128.0, 2787601.0, 2788887.0, 2963050.0, 2986215.0]",5
"A10300 - Associate in General Education, A45670 - Polysomnography","[1380311.0, 2842751.0, 2957128.0, 2970062.0, 2977033.0]",5
"A10100 - Associate in Arts, A10600 - Associate in Fine Arts in Visual Arts","[2814805.0, 2829405.0, 2957695.0, 2959321.0, 2978187.0]",5
"A10100 - Associate in Arts, A10700 - Associate in Fine Arts in Music","[2637577.0, 2899308.0, 2904170.0, 2941307.0, 2992756.0]",5
"A25590P - Information Technology/PC Support & Services, C25590C11 - Information Technology/Hardware and Software Certificate, C25590C13 - Information Technology/Microsoft Desktop Support Certificate, C25590C18 - Information Technology Basics Certificate","[1530133.0, 2735711.0, 2905629.0, 2950974.0, 2988904.0]",5
"A10100 - Associate in Arts, A25120G - Business Administration /General Business Administration","[2965141.0, 2965219.0, 2985826.0, 2988691.0, 3009737.0]",5
"A10300HS - Associate in General Education/Human Service Technology, A55140 - Cosmetology","[2443960.0, 2680354.0, 2786836.0, 2989062.0, 3009691.0]",5
"A25200G - Healthcare Management Technology/General Healthcare Mgt Tech, C25200C1 - Healthcare Management Technology/HC Access Cust Serv Sp Cert","[2842427.0, 2866214.0, 2897296.0, 2967653.0, 2972665.0]",5
"A10300 - Associate in General Education, A35100 - Air Conditioning, Heating & Refrigeration Technology, C35100 - Basic A/C, Heating & Refrigeration","[1116452.0, 2906263.0, 2948808.0, 2989243.0, 2996637.0]",5
"A35140 - Building Construction Technology, C35140C3 - Building Construction Technology/Intro to Bldg Const Cert, C35180C1 - Carpentry/General Contractor's Lic Prep Certificate, D35180 - Carpentry (Diploma)","[656521.0, 2529486.0, 2901886.0, 2996077.0, 3018651.0]",5
"A10100 - Associate in Arts, A25120M - Business Administration /Marketing","[2867406.0, 2930714.0, 2965092.0, 2987884.0, 2991377.0]",5
"A10100 - Associate in Arts, A25120M - Business Administration /Marketing, C25120C10 - Business Administration /Business Foundations Certificate, C25120C13 - Business Administration /E-Marketing Certificate, C25120C14 - Business Administration /Sales and Customer Service Cert","[2967964.0, 2973553.0, 2974984.0, 2985177.0, 2997134.0]",5
"A30100 - Graphic Design, C30100C1 - Graphic Design/Digital Graphic Certificate, C30100C4 - Graphic DesignAdobe Applications Certificate, C30100C5 - Graphic Design/Digital Illustration Certificate, C30100C6 - Graphic Design/Illustration Basics Certificate","[1308132.0, 2786086.0, 2974212.0, 2979810.0, 2996693.0]",5
"A10100 - Associate in Arts, A25590D - Information Technology/Digital Media Technology","[2637050.0, 2854939.0, 2939218.0, 2960006.0, 2967526.0]",5
"A10300 - Associate in General Education, C35300C1 - Plumbing (Diploma)/Basic Plumbing Certificate, D35300 - Plumbing (Diploma)","[2920030.0, 2944200.0, 2964748.0, 3005426.0, 3017575.0]",5
"A25370F - Office Management/Office Finance, C25370C1 - Office Management/Basic Office Management Certificate, C25370C4 - Office Management/Financial Office Professional Cert","[2605970.0, 2699150.0, 2847959.0, 2948017.0, 2983573.0]",5
"A10100 - Associate in Arts, A10300H - A10300H (DA)","[2606927.0, 2961540.0, 2968824.0, 2981507.0, 2998353.0]",5
"A25310C - Medical Office Administration/Med Billing, Coding, and Audit, C25310C8 - Medical Office Administration/Adv Coding and Auditing Cert","[1034808.0, 2925757.0, 2953233.0, 2980271.0, 2987555.0]",5
"A55240 - Fire Protection Technology, C55240C2 - Fire Protection Technology/Fundamentals of Arson Certificate, C55240C3 - Fire Protection Technology/Fire Service Mgmt Certificate","[2895965.0, 2936057.0, 2964566.0, 2999292.0]",4
"A60130 - Collision Repair and Refinishing Technology, A60160 - Automotive Systems Technology, C60130C2 - Collision Repair and Refinishing Technology/Estimating Cert, C60130C3 - Collision Repair & Ref/Non-Structural & Refinishing Cert., C60130C4 - Collision Repair and Refinishing Technology/Structural Cert, C60130C5 - Basic Collision Repair & Refinishing Technology Certificate, C60160C6 - Automotive Systems Technology/Maint & Light Repair I Cert, C60160C7 - Automotive Systems Technology/Maint & Light Repair II Cert","[2571827.0, 2979289.0, 2989295.0, 3009862.0]",4
"A10300 - Associate in General Education, A55180 - Criminal Justice Technology, A5518C - Criminal Justice Technology Forensic Science, C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert, C5518CC1 - Criminal Justice Technology Forensic Science Certificate","[2496713.0, 2951077.0, 2967292.0, 2974961.0]",4
"C25590C20 - Information Technology/Python Programming Certificate, C25590C27 - Information Technology/Intro To iOS Devel Using Swift Cert, C25590C3 - Information Technology/Mobile Application Development Cert","[2476616.0, 2750227.0, 2916966.0, 2941959.0]",4
"C30100C1 - Graphic Design/Digital Graphic Certificate, C30100C2 - Graphic Design/Graphic Design Basics Certificate, C30100C4 - Graphic DesignAdobe Applications Certificate, C30100C5 - Graphic Design/Digital Illustration Certificate, C30100C6 - Graphic Design/Illustration Basics Certificate","[1377985.0, 2851743.0, 2898495.0, 2920516.0]",4
"A25120H - Business Administration /Human Resources Management, C25120C10 - Business Administration /Business Foundations Certificate, C25120C17 - Business Administration /Equal Opp & Emp Relations Cert, C25120C18 - Business Administration /Recruitment & Staffing Spec Cert, C25120C19 - Business Administration /Payroll & Benefits Specialist Cert","[2729769.0, 2917083.0, 2953617.0, 2970673.0]",4
"A10300 - Associate in General Education, A5518C - Criminal Justice Technology Forensic Science","[2794397.0, 2845656.0, 2902710.0, 2939265.0]",4
"A10300 - Associate in General Education, A5518C - Criminal Justice Technology Forensic Science, C5518CC1 - Criminal Justice Technology Forensic Science Certificate","[2547875.0, 2868368.0, 2962414.0, 2994798.0]",4
"C50210C1 - Computer-Integrated Machining/Basic Machining Certificate, D50210 - Computer-Integrated Machining/Manual Machining Diploma","[2794250.0, 2933396.0, 2974843.0, 3012028.0]",4
"A10100 - Associate in Arts, A10300H - A10300H (PTA)","[2924624.0, 2924626.0, 2988643.0, 3008999.0]",4
"A10100 - Associate in Arts, A10300H - A10300H (RESP)","[2658111.0, 2883257.0, 2996089.0, 3010233.0]",4
"A1030N - Associate in General Education-Nursing, A55180 - Criminal Justice Technology, C55180C10 - Criminal Justice Technology/Criminal Just Fundamentals Cert, C55180C11 - Criminal Justice Technology/Contemp Policing Studies Cert, C55180C4 - Criminal Justice Technology/Essential Law Enforcemnt Op Cert","[2704179.0, 2977013.0, 2986282.0, 2987671.0]",4
"C25110C2 - Hospitality Management/Event Planning Certificate, C25110C3 - Hospitality Management/Hotel & Lodging Mgt Certificate, C25110C4 - Hospitality Management/Restaurant Management Certificate","[406219.0, 1380063.0, 2523254.0, 2673166.0]",4
"A10300H - A10300H (SONOGRAPHY), A10300HS - Associate in General Education/Human Service Technology","[2970145.0, 2979813.0, 2982671.0, 2992248.0]",4
"A10300H - A10300H (RAD), A25310C - Medical Office Administration/Med Billing, Coding, and Audit","[2615203.0, 2627715.0, 2764475.0, 2890971.0]",4
"A25120G - Business Administration /General Business Administration, C25120C10 - Business Administration /Business Foundations Certificate, C25120C11 - Business Administration/Small Business Operations Cert, C25120C9 - Business Administration /Organizational Leadership Cert","[2756303.0, 2790046.0, 2966667.0, 2967691.0]",4
"A10100 - Associate in Arts, A45630 - Health and Fitness Science","[2916937.0, 2967769.0, 2987426.0, 3002167.0]",4
"A10300 - Associate in General Education, D50420 - Welding Technology","[2914769.0, 2926889.0, 2955132.0, 2986435.0]",4
"A10100 - Associate in Arts, A55140 - Cosmetology","[2962693.0, 2965038.0, 2965040.0, 2965927.0]",4
"A10600 - Associate in Fine Arts in Visual Arts, A30100 - Graphic Design, C30100C1 - Graphic Design/Digital Graphic Certificate, C30100C2 - Graphic Design/Graphic Design Basics Certificate, C30100C4 - Graphic DesignAdobe Applications Certificate, C30100C5 - Graphic Design/Digital Illustration Certificate, C30100C6 - Graphic Design/Illustration Basics Certificate","[2677969.0, 2907640.0, 2972342.0, 2986863.0]",4
